4.4	0.004	0.0047	0.00064
10.8	0.010	0.0041	0.00041
17.6	0.016	0.0038	0.00031
24.5	0.023	0.0036	0.00024
31.5	0.029	0.0034	0.00019
38.4	0.035	0.0033	0.00016
45.4	0.042	0.0032	0.00013
52.4	0.048	0.0031	0.0001
59.3	0.054	0.003	9e-05
66.3	0.061	0.0029	8e-05
73.3	0.067	0.0029	7.3e-05
80.2	0.074	0.0028	6.8e-05
87.2	0.080	0.0028	6.4e-05
94.2	0.086	0.0027	6.2e-05
101.1	0.093	0.0026	6e-05
108.1	0.099	0.0026	5.8e-05
115.1	0.106	0.0025	5.4e-05
122.1	0.112	0.0025	5.1e-05
129.0	0.118	0.0024	5e-05
136.0	0.125	0.0024	4.9e-05
143.0	0.131	0.0023	4.9e-05
153.5	0.141	0.0022	5e-05
167.4	0.154	0.0021	4.8e-05
181.4	0.167	0.002	4.4e-05
195.3	0.179	0.0018	3.2e-05
209.3	0.192	0.0017	3.3e-05
223.2	0.205	0.0016	3.8e-05
237.2	0.218	0.0015	3.6e-05
251.1	0.231	0.0014	2.7e-05
265.0	0.243	0.0014	2.8e-05
279.0	0.256	0.0013	3e-05
296.5	0.272	0.0012	2.4e-05
317.4	0.291	0.0011	2.2e-05
338.3	0.311	0.0011	2.2e-05
359.2	0.330	0.00098	2e-05
380.1	0.349	0.0009	1.8e-05
401.1	0.368	0.00082	1.6e-05
422.0	0.387	0.00075	1.3e-05
446.4	0.410	0.00068	1.3e-05
474.3	0.435	0.00062	1.4e-05
502.2	0.461	0.00056	1.2e-05
530.1	0.487	0.00051	1e-05
558.0	0.512	0.00047	8.8e-06
589.4	0.541	0.00043	1e-05
624.3	0.573	0.00039	9.6e-06
659.1	0.605	0.00036	8.3e-06
694.0	0.637	0.00033	6.9e-06
732.4	0.672	0.0003	7.1e-06
774.2	0.711	0.00027	5.6e-06
816.0	0.749	0.00024	5.2e-06
857.9	0.788	0.00022	4.9e-06
903.2	0.829	0.0002	4.8e-06
952.1	0.874	0.00017	4.9e-06
1000.9	0.919	0.00016	5.3e-06
1053.2	0.967	0.00014	5.6e-06
1109.0	1.018	0.00012	5.9e-06
1175.4	1.079	0.00011	6.1e-06
1259.1	1.156	9e-05	5.9e-06
1339.2	1.229	7.9e-05	5.3e-06
