5.4	0.005	0.0018	0.00021
13.1	0.012	0.0018	0.00016
21.5	0.020	0.0018	0.00014
29.9	0.028	0.0018	0.00012
38.4	0.036	0.0017	0.0001
46.9	0.043	0.0017	9.1e-05
55.4	0.051	0.0017	7.9e-05
63.9	0.059	0.0017	7e-05
72.4	0.067	0.0017	6.3e-05
80.9	0.075	0.0017	5.7e-05
89.4	0.083	0.0017	5.2e-05
97.9	0.091	0.0017	4.8e-05
106.4	0.099	0.0017	4.4e-05
114.9	0.107	0.0017	4.1e-05
123.4	0.114	0.0016	4e-05
131.9	0.122	0.0016	4e-05
140.4	0.130	0.0016	3.8e-05
148.9	0.138	0.0016	3.5e-05
157.4	0.146	0.0016	3.2e-05
165.9	0.154	0.0016	3.2e-05
174.4	0.162	0.0016	3.4e-05
187.3	0.174	0.0016	3.6e-05
204.3	0.189	0.0016	3.5e-05
221.3	0.205	0.0016	3.3e-05
238.3	0.221	0.0016	2.4e-05
255.3	0.237	0.0015	2.3e-05
272.3	0.253	0.0015	2.7e-05
289.3	0.268	0.0014	2.6e-05
306.3	0.284	0.0013	2e-05
323.3	0.300	0.0012	2e-05
340.4	0.316	0.0011	2.1e-05
361.7	0.336	0.001	1.7e-05
387.2	0.359	0.00094	1.6e-05
412.7	0.383	0.00084	1.6e-05
438.2	0.407	0.00075	1.5e-05
463.7	0.430	0.00067	1.3e-05
489.3	0.454	0.00062	1.2e-05
514.8	0.478	0.00058	9.8e-06
544.6	0.505	0.00054	9.5e-06
578.6	0.537	0.0005	9.9e-06
612.7	0.568	0.00047	9e-06
646.7	0.600	0.00043	7e-06
680.7	0.631	0.00039	6.5e-06
719.0	0.667	0.00036	7.8e-06
761.6	0.706	0.00033	7.1e-06
804.1	0.746	0.0003	6.3e-06
846.6	0.785	0.00028	5.4e-06
893.5	0.829	0.00025	5.2e-06
944.5	0.876	0.00023	4.4e-06
995.5	0.924	0.00021	4.1e-06
1046.6	0.971	0.00019	4e-06
1101.9	1.022	0.00017	4e-06
1161.5	1.077	0.00015	4e-06
1221.0	1.133	0.00013	4.2e-06
1284.8	1.192	0.00012	4.4e-06
1352.9	1.255	0.0001	4.5e-06
1425.3	1.322	9.2e-05	4.4e-06
1501.8	1.393	8.1e-05	4.2e-06
1591.3	1.476	7.1e-05	3.7e-06
