5.5	0.004	0.0082	0.00067
13.4	0.010	0.0072	0.00045
21.9	0.017	0.0067	0.00034
30.5	0.024	0.0065	0.00027
39.2	0.031	0.0063	0.00021
47.8	0.037	0.0062	0.00016
56.5	0.044	0.0061	0.00012
65.1	0.051	0.0061	0.00011
73.8	0.058	0.006	0.00011
82.5	0.064	0.0059	0.00013
91.1	0.071	0.0057	0.00012
99.8	0.078	0.0056	0.00011
108.5	0.085	0.0054	9.6e-05
117.2	0.091	0.0051	9.3e-05
125.8	0.098	0.0049	9.2e-05
134.5	0.105	0.0047	8.5e-05
143.2	0.112	0.0045	7.2e-05
151.9	0.118	0.0043	6.3e-05
160.5	0.125	0.0041	6.1e-05
169.2	0.132	0.004	5.9e-05
177.9	0.139	0.0038	5.1e-05
191.0	0.149	0.0036	4.4e-05
208.3	0.162	0.0033	4.5e-05
225.6	0.176	0.0031	4.3e-05
243.0	0.189	0.0028	3.7e-05
260.3	0.203	0.0025	3.7e-05
277.7	0.216	0.0023	3.1e-05
295.0	0.230	0.0022	3.3e-05
312.4	0.243	0.0021	3.1e-05
329.7	0.257	0.0021	2.6e-05
347.1	0.270	0.002	2.8e-05
368.8	0.287	0.0018	2.2e-05
394.8	0.308	0.0016	2.1e-05
420.9	0.328	0.0014	1.9e-05
446.9	0.348	0.0013	1.7e-05
472.9	0.369	0.0012	1.8e-05
498.9	0.389	0.0011	1.7e-05
524.9	0.409	0.00097	1.3e-05
555.4	0.433	0.00086	1.2e-05
590.1	0.460	0.00073	1.2e-05
624.7	0.487	0.00063	1.1e-05
659.4	0.514	0.00054	9.8e-06
694.1	0.541	0.00047	9.7e-06
733.2	0.571	0.00042	8.6e-06
776.6	0.605	0.00038	7.5e-06
820.0	0.639	0.00034	8.2e-06
863.3	0.673	0.00031	6.4e-06
911.1	0.710	0.00029	7.9e-06
963.1	0.751	0.00026	9.7e-06
1015.2	0.791	0.00024	6.6e-06
1067.2	0.832	0.00022	6.3e-06
1123.7	0.876	0.0002	6.6e-06
1184.4	0.923	0.00019	6.7e-06
1245.1	0.970	0.00017	6.5e-06
1310.2	1.021	0.00015	6.3e-06
1379.6	1.075	0.00013	5.8e-06
1475.4	1.150	0.00011	5.1e-06
