4.3	0.004	0.011	0.0012
10.6	0.010	0.0074	0.00062
17.3	0.016	0.0058	0.00041
24.1	0.023	0.005	0.00029
31.0	0.029	0.0044	0.00022
37.8	0.036	0.004	0.00017
44.7	0.042	0.0037	0.00013
51.5	0.049	0.0035	0.00011
58.4	0.055	0.0032	9.4e-05
65.3	0.062	0.0031	9e-05
72.1	0.068	0.0029	8.9e-05
79.0	0.075	0.0028	9.3e-05
85.8	0.081	0.0026	9.8e-05
92.7	0.088	0.0025	1e-04
99.6	0.094	0.0024	9.3e-05
106.4	0.100	0.0023	7.9e-05
113.3	0.107	0.0022	6.3e-05
120.2	0.113	0.0022	5.4e-05
127.0	0.120	0.0021	5.3e-05
133.9	0.126	0.002	5.5e-05
140.7	0.133	0.0019	5.5e-05
151.1	0.143	0.0018	5.1e-05
164.8	0.156	0.0017	4.3e-05
178.5	0.169	0.0016	4.1e-05
192.3	0.182	0.0015	4.7e-05
206.0	0.194	0.0014	4.4e-05
219.7	0.207	0.0014	3.1e-05
233.4	0.220	0.0013	2.9e-05
247.2	0.233	0.0012	3.3e-05
260.9	0.246	0.0012	3.4e-05
274.6	0.259	0.0011	3.2e-05
291.8	0.275	0.0011	2.7e-05
312.4	0.295	0.001	2.2e-05
333.0	0.314	0.00093	2e-05
353.6	0.334	0.00086	1.9e-05
374.2	0.353	0.0008	1.9e-05
394.8	0.373	0.00075	1.8e-05
415.4	0.392	0.00071	1.7e-05
439.4	0.415	0.00066	1.4e-05
466.9	0.441	0.00061	1.1e-05
494.3	0.467	0.00056	1.1e-05
521.8	0.493	0.00051	1.1e-05
549.3	0.518	0.00047	9.7e-06
580.2	0.548	0.00043	7.7e-06
614.5	0.580	0.0004	8.6e-06
648.8	0.612	0.00036	9.6e-06
683.1	0.645	0.00033	8.1e-06
720.9	0.681	0.00031	8.1e-06
762.1	0.719	0.00028	8.4e-06
803.3	0.758	0.00025	8.4e-06
844.5	0.797	0.00023	8.6e-06
889.1	0.839	0.0002	9.2e-06
937.2	0.885	0.00018	9.4e-06
985.2	0.930	0.00016	9.1e-06
