4.1	0.005	0.021	0.0019
10.1	0.012	0.014	0.00094
16.5	0.020	0.011	0.00058
23.0	0.028	0.0091	0.00036
29.5	0.037	0.008	0.00022
36.0	0.045	0.0072	0.00016
42.5	0.053	0.0065	0.00015
49.1	0.061	0.006	0.00013
55.6	0.069	0.0055	0.00012
62.1	0.077	0.0051	0.00012
68.6	0.085	0.0047	0.00011
75.2	0.093	0.0044	9.2e-05
81.7	0.101	0.0041	8.1e-05
88.2	0.109	0.0038	7.8e-05
94.8	0.117	0.0035	7.6e-05
101.3	0.125	0.0033	7.1e-05
107.8	0.134	0.0031	6.5e-05
114.4	0.142	0.0029	6e-05
120.9	0.150	0.0027	5.4e-05
127.4	0.158	0.0025	5e-05
134.0	0.166	0.0024	4.8e-05
143.8	0.178	0.0022	4.7e-05
156.9	0.194	0.0019	4.3e-05
170.0	0.210	0.0017	4.1e-05
183.0	0.227	0.0016	3.8e-05
196.1	0.243	0.0014	3.6e-05
209.1	0.259	0.0013	3.2e-05
222.2	0.275	0.0012	2.9e-05
235.3	0.291	0.0011	2.7e-05
248.3	0.307	0.001	2.5e-05
261.4	0.324	0.00096	2.4e-05
277.8	0.344	0.00087	2.2e-05
297.4	0.368	0.00077	1.8e-05
317.0	0.392	0.00069	1.7e-05
336.6	0.417	0.00061	1.7e-05
356.2	0.441	0.00055	1.5e-05
375.8	0.465	0.00049	1.3e-05
395.4	0.489	0.00044	1.2e-05
418.3	0.518	0.00039	1.2e-05
444.4	0.550	0.00035	1.2e-05
470.6	0.583	0.00031	1.1e-05
496.7	0.615	0.00028	9.5e-06
522.8	0.647	0.00025	9.3e-06
552.3	0.684	0.00023	1e-05
584.9	0.724	0.0002	8.5e-06
617.6	0.765	0.00018	8.5e-06
650.3	0.805	0.00016	9e-06
686.2	0.850	0.00014	9.1e-06
755.5	0.935	0.00012	7.7e-06
