5.2	0.005	0.016	0.0013
12.6	0.011	0.012	0.00073
20.7	0.018	0.01	0.00048
28.8	0.026	0.0094	0.00034
37.0	0.033	0.0087	0.00024
45.2	0.040	0.0081	0.00018
53.4	0.047	0.0076	0.00014
61.5	0.054	0.0072	0.00012
69.7	0.062	0.0069	0.00012
77.9	0.069	0.0065	0.00012
86.1	0.076	0.0062	0.00011
94.3	0.083	0.0058	9.9e-05
102.5	0.091	0.0055	9e-05
110.7	0.098	0.0052	8.5e-05
118.9	0.105	0.005	8e-05
127.1	0.112	0.0047	7.6e-05
135.3	0.120	0.0044	7.4e-05
143.5	0.127	0.0042	7.2e-05
151.7	0.134	0.0039	6.8e-05
159.9	0.141	0.0037	6.7e-05
168.1	0.149	0.0034	6.5e-05
180.4	0.160	0.0032	5.3e-05
196.8	0.174	0.0028	4.9e-05
213.2	0.189	0.0026	5e-05
229.6	0.203	0.0023	4.1e-05
246.0	0.218	0.0021	4.1e-05
262.4	0.232	0.0019	3.6e-05
278.7	0.247	0.0018	2.8e-05
295.1	0.261	0.0016	2.9e-05
311.5	0.276	0.0015	3.1e-05
327.9	0.290	0.0014	2.7e-05
348.5	0.308	0.0013	2.3e-05
373.1	0.330	0.0011	1.9e-05
397.6	0.352	0.001	2.1e-05
422.2	0.374	0.00093	2e-05
446.8	0.395	0.00084	1.6e-05
471.4	0.417	0.00076	1.5e-05
496.0	0.439	0.00069	1.5e-05
524.7	0.464	0.00062	1.6e-05
557.5	0.493	0.00055	1.2e-05
590.3	0.522	0.00049	1.1e-05
623.1	0.551	0.00044	1.1e-05
655.8	0.580	0.0004	9.9e-06
692.8	0.613	0.00035	9.7e-06
733.7	0.649	0.00031	7e-06
774.7	0.686	0.00028	8.4e-06
815.7	0.722	0.00024	9.5e-06
860.8	0.762	0.00021	5.8e-06
910.0	0.805	0.00019	5.5e-06
959.2	0.849	0.00016	5.7e-06
1016.7	0.900	0.00014	5.3e-06
1078.1	0.954	0.00012	4.9e-06
1181.5	1.045	9.8e-05	4.3e-06
