5.4	0.005	0.022	0.0012
13.2	0.013	0.015	0.00066
21.6	0.021	0.012	0.00043
30.1	0.029	0.01	0.00028
38.6	0.038	0.0092	0.00016
47.2	0.046	0.0083	0.00011
55.7	0.054	0.0076	0.00012
64.3	0.063	0.0069	0.00013
72.8	0.071	0.0063	0.00012
81.4	0.080	0.0058	0.0001
89.9	0.088	0.0053	9.9e-05
98.5	0.096	0.0049	9.3e-05
107.0	0.105	0.0045	8.1e-05
115.6	0.113	0.0042	7.2e-05
124.2	0.121	0.0039	7.7e-05
132.7	0.130	0.0036	7.6e-05
141.3	0.138	0.0034	6.4e-05
149.8	0.147	0.0032	6.3e-05
158.4	0.155	0.003	6.9e-05
167.0	0.163	0.0028	6.5e-05
175.5	0.172	0.0026	5e-05
188.4	0.184	0.0024	4e-05
205.5	0.201	0.0022	3.8e-05
222.7	0.218	0.002	3.4e-05
239.8	0.234	0.0018	2.8e-05
256.9	0.251	0.0016	2.8e-05
274.0	0.268	0.0015	3.3e-05
291.1	0.285	0.0013	2.7e-05
308.2	0.301	0.0012	2.1e-05
325.4	0.318	0.0012	1.7e-05
342.5	0.335	0.0011	1.9e-05
363.9	0.356	0.00098	1.9e-05
389.6	0.381	0.00088	1.6e-05
415.3	0.406	0.00079	1.6e-05
441.0	0.431	0.00072	1.3e-05
466.6	0.456	0.00065	1.2e-05
492.3	0.481	0.00059	1.2e-05
518.0	0.507	0.00053	1e-05
548.0	0.536	0.00048	9.3e-06
582.2	0.569	0.00042	9.2e-06
616.5	0.603	0.00038	8.3e-06
650.7	0.636	0.00034	6.7e-06
684.9	0.670	0.00031	6.4e-06
723.5	0.708	0.00028	5.4e-06
766.3	0.749	0.00025	4.5e-06
809.1	0.791	0.00022	4.5e-06
851.9	0.833	0.0002	4.3e-06
899.0	0.879	0.00018	4.2e-06
950.4	0.929	0.00016	4.2e-06
1001.7	0.980	0.00014	3.8e-06
1053.1	1.030	0.00013	3.8e-06
1108.8	1.084	0.00012	4.3e-06
1168.7	1.143	0.00011	4.8e-06
1228.6	1.201	9.5e-05	5.1e-06
1292.8	1.264	8.5e-05	5.1e-06
1361.3	1.331	7.7e-05	4.8e-06
