5.1	0.005	0.11	0.0052
12.5	0.012	0.057	0.0016
20.5	0.020	0.038	0.00075
28.5	0.027	0.028	0.00074
36.6	0.035	0.021	0.00079
44.7	0.043	0.017	0.00063
52.8	0.050	0.014	0.00043
60.8	0.058	0.011	0.00038
68.9	0.066	0.0097	0.00039
77.0	0.074	0.0086	0.00034
85.1	0.081	0.0078	0.00029
93.2	0.089	0.0071	0.00028
101.3	0.097	0.0064	0.00024
109.4	0.105	0.0058	0.00025
117.5	0.112	0.0053	0.00026
125.6	0.120	0.0049	0.00021
133.7	0.128	0.0045	0.00019
141.8	0.136	0.0041	0.00017
149.9	0.143	0.0038	0.00018
158.0	0.151	0.0035	0.00019
166.1	0.159	0.0032	0.00016
178.4	0.171	0.0029	0.00012
194.6	0.186	0.0026	0.00013
210.8	0.202	0.0024	0.00011
227.0	0.217	0.0022	0.0001
243.2	0.232	0.002	8.9e-05
259.4	0.248	0.0018	9.1e-05
275.6	0.263	0.0016	7e-05
291.8	0.279	0.0015	7.1e-05
308.0	0.294	0.0014	7.6e-05
324.2	0.310	0.0013	7.3e-05
344.5	0.329	0.0012	4.4e-05
368.8	0.353	0.0011	4.5e-05
393.1	0.376	0.00097	4.3e-05
417.4	0.399	0.00087	5e-05
441.7	0.422	0.00078	3.5e-05
466.0	0.446	0.0007	3.7e-05
490.3	0.469	0.00063	3e-05
518.8	0.496	0.00056	2.9e-05
551.2	0.527	0.00048	3.5e-05
583.6	0.558	0.00042	2.4e-05
616.0	0.589	0.00037	2.2e-05
648.4	0.620	0.00033	2.1e-05
684.9	0.655	0.00029	1.7e-05
725.4	0.694	0.00026	1.9e-05
765.9	0.732	0.00023	1.5e-05
806.4	0.771	0.00021	1.5e-05
851.0	0.814	0.00018	2.2e-05
899.7	0.860	0.00016	1.4e-05
948.3	0.907	0.00015	1.2e-05
996.9	0.953	0.00013	1.1e-05
1049.6	1.004	0.00012	9.3e-06
1106.3	1.058	0.00011	9.6e-06
1163.0	1.112	9.9e-05	1.1e-05
1228.0	1.174	8.9e-05	9.1e-06
