4.4	0.005	0.073	0.0036
10.9	0.012	0.043	0.0015
17.8	0.020	0.031	0.00055
24.8	0.028	0.023	0.00047
31.9	0.036	0.018	0.00058
38.9	0.044	0.014	0.00044
45.9	0.052	0.011	0.0004
53.0	0.060	0.0092	0.00032
60.0	0.068	0.0078	0.00028
67.1	0.076	0.0068	0.00026
74.1	0.084	0.006	0.00025
81.2	0.092	0.0055	0.00023
88.2	0.100	0.0051	0.0002
95.3	0.107	0.0047	0.00019
102.3	0.115	0.0042	0.00019
109.4	0.123	0.0038	0.00017
116.5	0.131	0.0034	0.00016
123.5	0.139	0.0031	0.00016
130.6	0.147	0.0029	0.00014
137.6	0.155	0.0027	0.00012
144.7	0.163	0.0026	0.00011
155.3	0.175	0.0024	0.00011
169.4	0.191	0.0021	8.4e-05
183.5	0.207	0.0019	7.5e-05
197.6	0.223	0.0017	8.2e-05
211.7	0.239	0.0015	6.8e-05
225.9	0.255	0.0013	5.7e-05
240.0	0.271	0.0012	5.2e-05
254.1	0.287	0.0011	5.2e-05
268.2	0.303	0.0011	4.4e-05
282.3	0.318	0.00098	4.1e-05
300.0	0.338	0.00086	3.6e-05
321.1	0.362	0.00074	3.3e-05
342.3	0.386	0.00066	3.3e-05
363.5	0.410	0.00062	2.9e-05
384.6	0.434	0.00059	2.6e-05
405.8	0.458	0.00056	2.9e-05
427.0	0.482	0.0005	2.5e-05
451.7	0.510	0.00043	2e-05
479.9	0.541	0.00037	1.7e-05
508.2	0.573	0.00034	1.9e-05
536.4	0.605	0.00032	1.7e-05
564.6	0.637	0.0003	1.5e-05
596.4	0.673	0.00027	1.3e-05
631.7	0.712	0.00025	1.3e-05
666.9	0.752	0.00023	1.4e-05
702.2	0.792	0.0002	1.2e-05
741.1	0.836	0.00018	1.1e-05
783.4	0.884	0.00016	1.1e-05
825.7	0.931	0.00014	9.1e-06
868.1	0.979	0.00012	8.6e-06
914.0	1.031	9.5e-05	8.5e-06
1013.9	1.144	6.4e-05	8.6e-06
1115.1	1.258	5e-05	6.8e-06
