4.4	0.005	0.015	0.001
10.7	0.011	0.0098	0.00044
17.6	0.019	0.0076	0.00027
24.5	0.026	0.0062	0.0002
31.4	0.033	0.0051	0.00016
38.3	0.041	0.0042	0.00012
45.3	0.048	0.0035	8.7e-05
52.2	0.056	0.0029	7e-05
59.2	0.063	0.0026	6.6e-05
66.1	0.070	0.0024	6.5e-05
73.0	0.078	0.0024	6.3e-05
80.0	0.085	0.0024	6e-05
86.9	0.093	0.0023	5.4e-05
93.9	0.100	0.0023	4.9e-05
100.8	0.107	0.0022	4.4e-05
107.8	0.115	0.0021	4e-05
114.7	0.122	0.002	3.6e-05
121.7	0.130	0.0019	3.2e-05
128.7	0.137	0.0017	3e-05
135.6	0.144	0.0017	3.3e-05
142.6	0.152	0.0016	3.5e-05
153.0	0.163	0.0016	3.4e-05
166.9	0.178	0.0015	2.8e-05
180.8	0.193	0.0015	2.6e-05
194.7	0.207	0.0014	2.3e-05
208.6	0.222	0.0013	2.2e-05
222.5	0.237	0.0012	2.1e-05
236.4	0.252	0.0011	2e-05
250.4	0.267	0.001	2.1e-05
264.3	0.281	0.00097	2.1e-05
278.2	0.296	0.00092	1.7e-05
295.6	0.315	0.00086	1.6e-05
316.4	0.337	0.00078	1.7e-05
337.3	0.359	0.00074	1.7e-05
358.1	0.381	0.0007	1.4e-05
379.0	0.404	0.00064	1.1e-05
399.9	0.426	0.0006	1.1e-05
420.7	0.448	0.00058	1.1e-05
445.1	0.474	0.00055	1.3e-05
472.9	0.504	0.00048	9.6e-06
500.7	0.533	0.00045	1e-05
528.5	0.563	0.00043	1.2e-05
556.3	0.592	0.0004	7.3e-06
587.6	0.626	0.00035	7.6e-06
622.4	0.663	0.00029	6.8e-06
657.2	0.700	0.00026	6.4e-06
691.9	0.737	0.00024	6e-06
730.2	0.778	0.00022	5.9e-06
771.9	0.822	0.00019	5.6e-06
813.6	0.866	0.00016	5.6e-06
855.3	0.911	0.00014	6.2e-06
900.6	0.959	0.00012	6.4e-06
949.2	1.011	0.00011	6.3e-06
997.9	1.063	9.6e-05	6.1e-06
1050.1	1.118	8.5e-05	5.7e-06
