2.3	0.003	0.014	0.0017
5.6	0.008	0.0092	0.00085
9.1	0.012	0.0074	0.00055
12.7	0.017	0.0063	0.00039
16.3	0.022	0.0056	0.00028
19.9	0.027	0.0052	0.00021
23.5	0.032	0.0048	0.00016
27.1	0.037	0.0045	0.00013
30.7	0.042	0.0042	0.00013
34.3	0.046	0.004	0.00013
37.9	0.051	0.0038	0.00012
41.5	0.056	0.0036	0.00011
45.2	0.061	0.0034	9.4e-05
48.8	0.066	0.0033	9e-05
52.4	0.071	0.0031	8.7e-05
56.0	0.076	0.003	8e-05
59.6	0.081	0.0028	7.1e-05
63.2	0.085	0.0027	6.3e-05
66.8	0.090	0.0026	6e-05
70.4	0.095	0.0025	5.8e-05
74.0	0.100	0.0024	5.2e-05
79.5	0.107	0.0023	4.5e-05
86.7	0.117	0.0022	4.3e-05
93.9	0.127	0.002	4.4e-05
101.1	0.137	0.0019	3.8e-05
108.4	0.147	0.0018	3.5e-05
115.6	0.156	0.0017	3.1e-05
122.8	0.166	0.0016	2.9e-05
130.0	0.176	0.0015	2.9e-05
137.2	0.186	0.0014	2.8e-05
144.5	0.195	0.0013	2.7e-05
153.5	0.208	0.0012	2.2e-05
164.4	0.222	0.0011	2.5e-05
175.2	0.237	0.001	2.3e-05
186.0	0.252	0.00095	2e-05
196.8	0.266	0.00089	2.1e-05
207.7	0.281	0.00084	2.1e-05
218.5	0.295	0.00079	1.7e-05
231.2	0.313	0.00073	1.6e-05
245.6	0.332	0.00067	1.5e-05
260.1	0.352	0.00061	1.3e-05
274.5	0.371	0.00056	1.2e-05
288.9	0.391	0.00051	1.2e-05
305.2	0.413	0.00047	1.1e-05
323.3	0.437	0.00043	9.5e-06
341.3	0.462	0.00039	9.8e-06
359.4	0.486	0.00036	8.3e-06
379.3	0.513	0.00033	9.6e-06
400.9	0.542	0.0003	1.1e-05
422.6	0.571	0.00027	8e-06
444.2	0.601	0.00024	7.3e-06
467.7	0.632	0.00022	7.5e-06
493.0	0.667	0.0002	7.8e-06
518.3	0.701	0.00018	7.7e-06
545.4	0.737	0.00017	7.6e-06
585.3	0.791	0.00014	7.2e-06
637.7	0.862	0.00012	6.3e-06
