4.7	0.006	0.0035	0.00046
9.3	0.012	0.0026	0.00028
13.0	0.017	0.0023	0.00021
16.7	0.022	0.0021	0.00017
20.4	0.027	0.0019	0.00014
24.1	0.032	0.0018	0.00011
27.8	0.037	0.0016	9.4e-05
31.5	0.042	0.0016	8e-05
35.2	0.047	0.0015	7e-05
38.9	0.052	0.0014	6.2e-05
42.6	0.057	0.0014	5.6e-05
46.3	0.062	0.0013	5.2e-05
50.0	0.067	0.0013	4.8e-05
53.7	0.071	0.0013	4.4e-05
57.4	0.076	0.0013	4.1e-05
61.1	0.081	0.0012	3.8e-05
64.8	0.086	0.0012	3.5e-05
68.5	0.091	0.0012	3.1e-05
72.2	0.096	0.0012	3e-05
75.9	0.101	0.0012	3.1e-05
81.5	0.108	0.0011	3.5e-05
88.9	0.118	0.0011	3.7e-05
96.3	0.128	0.001	3.6e-05
103.7	0.138	0.00096	3.1e-05
111.1	0.148	0.00092	2.2e-05
118.5	0.158	0.00088	2e-05
125.9	0.167	0.00085	2.4e-05
133.3	0.177	0.00083	2.4e-05
140.7	0.187	0.0008	2e-05
148.1	0.197	0.00077	1.9e-05
157.3	0.209	0.00074	2e-05
168.4	0.224	0.0007	1.6e-05
179.5	0.239	0.00066	1.6e-05
190.6	0.254	0.00063	1.7e-05
201.7	0.268	0.0006	1.6e-05
212.8	0.283	0.00057	1.3e-05
223.9	0.298	0.00055	1.2e-05
236.9	0.315	0.00052	1.2e-05
251.7	0.335	0.00049	1.1e-05
266.5	0.355	0.00047	1.1e-05
281.3	0.374	0.00045	1e-05
296.1	0.394	0.00043	8.1e-06
312.8	0.416	0.00041	7.7e-06
331.3	0.441	0.00039	9.3e-06
349.8	0.465	0.00037	9e-06
368.3	0.490	0.00035	8.8e-06
388.7	0.517	0.00032	7.1e-06
410.9	0.547	0.0003	6.8e-06
433.1	0.576	0.00028	5.6e-06
455.3	0.606	0.00026	5.8e-06
479.3	0.638	0.00025	5.4e-06
505.2	0.672	0.00024	5.3e-06
531.1	0.707	0.00022	5e-06
558.9	0.744	0.00021	5.3e-06
588.5	0.783	0.00019	5.7e-06
620.0	0.825	0.00017	6.4e-06
653.3	0.869	0.00015	6.5e-06
688.5	0.916	0.00014	6.5e-06
725.5	0.965	0.00012	6.1e-06
