2.4	0.004	0.13	0.0061
5.9	0.009	0.056	0.0016
9.7	0.014	0.033	0.00074
13.5	0.020	0.022	0.0006
17.3	0.025	0.016	0.0006
21.2	0.031	0.011	0.00054
25.0	0.036	0.0087	0.00048
28.9	0.042	0.0073	0.00043
32.7	0.047	0.0065	0.00037
36.5	0.053	0.0061	0.00035
40.4	0.059	0.0057	0.0003
44.2	0.064	0.0053	0.00026
48.1	0.070	0.0049	0.00026
51.9	0.075	0.0044	0.00022
55.7	0.081	0.0039	0.00022
59.6	0.087	0.0036	0.00023
63.4	0.092	0.0033	0.00019
67.3	0.098	0.0032	0.00019
71.1	0.103	0.0032	0.00023
75.0	0.109	0.0031	0.00019
78.8	0.114	0.0029	0.00014
84.6	0.123	0.0027	0.00013
92.3	0.134	0.0025	0.00011
100.0	0.145	0.0024	9.2e-05
107.6	0.156	0.0022	8.3e-05
115.3	0.168	0.0019	8.2e-05
123.0	0.179	0.0016	8.3e-05
130.7	0.190	0.0015	7.9e-05
138.4	0.201	0.0015	6.5e-05
146.1	0.212	0.0014	6.1e-05
153.8	0.223	0.0013	5.3e-05
163.4	0.237	0.0011	5.1e-05
174.9	0.254	0.001	4.8e-05
186.4	0.271	0.00097	4.3e-05
198.0	0.288	0.00092	4.1e-05
209.5	0.304	0.00082	3.8e-05
221.0	0.321	0.00072	3.4e-05
232.6	0.338	0.00066	2.8e-05
246.0	0.357	0.00064	2.6e-05
261.4	0.380	0.0006	2.5e-05
276.8	0.402	0.00055	3e-05
292.1	0.424	0.00049	2e-05
307.5	0.447	0.00043	2.1e-05
324.8	0.472	0.00037	1.9e-05
344.0	0.500	0.00033	1.7e-05
363.2	0.528	0.0003	1.7e-05
382.5	0.556	0.00027	1.3e-05
403.6	0.586	0.00027	1.2e-05
426.7	0.620	0.00024	1.1e-05
449.7	0.653	0.00022	1e-05
472.8	0.687	0.00019	1e-05
497.8	0.723	0.00016	1e-05
524.7	0.762	0.00014	1.5e-05
553.5	0.804	0.00012	1.6e-05
584.3	0.849	0.00011	1.6e-05
615.0	0.893	9.7e-05	1.5e-05
